A1;A4;A7;A10;A14;A17;A20;A23;A26;A29;A32;A35;A38;A41
;Micrite;;Micrite;Micrite;;Micrite;;?;Rugose Coral;Micrite;;;Tabulate Coral
;Micrite;;Micrite;Micrite;;Micrite;;Micrite;Rugose Coral;Micrite;;;Micrite
;Micrite;;Micrite;Micrite;;Brachiopod;;Micrite;Rugose Coral;Sparite;;;Micrite
;Micrite;;Micrite;Micrite;;Micrite;;?;Rugose Coral;Sparite;;;Micrite
;Micrite;;Micrite;Echinoderm;;Micrite;Micrite;Micrite;Rugose Coral;Bryozoan;;;Micrite
;Micrite;;Micrite;?;;Micrite;Micrite;Micrite;Rugose Coral;Sparite;;Sparite;Micrite
;Micrite;;Crinoid;Micrite;;Micrite;Micrite;Micrite;Micrite;Crinoid;;Sparite;Crinoid
;Micrite;;Micrite;Micrite;;Micrite;Micrite;Micrite;Micrite;Sparite;;Micrite;Micrite
;Echinoderm;;Micrite;Mollusc;;Micrite;Micrite;Micrite;Micrite;Micrite;;Sparite;?
;Micrite;Micrite;Micrite;;;Micrite;Micrite;Micrite;Bryozoan;Micrite;;Sparite;Brachiopod
;Micrite;Micrite;Micrite;;;Micrite;Micrite;Micrite;Micrite;Sparite;;Sparite;Micrite
;Micrite;Micrite;Micrite;;;Micrite;Micrite;Micrite;Micrite;Micrite;;Sparite;Bryozoan
;Micrite;Micrite;Micrite;;;?;Micrite;Micrite;Micrite;Brachiopod;;Sparite;?
;Micrite;Micrite;Micrite;;;Micrite;Micrite;Micrite;Micrite;Bryozoan;;?;Crinoid
;Micrite;Micrite;Micrite;;;?;Micrite;?;Micrite;Crinoid;;?;?
;Micrite;?;Micrite;;;;Micrite;Echinoderm;Micrite;Sparite;;Micrite;Echinoderm
;Micrite;Crinoid;Micrite;;;;Micrite;Micrite;Micrite;Ostracod;;Crinoid;?
;;Micrite;Micrite;;;;Micrite;Micrite;Mollusc;Micrite;;?;Crinoid
;;?;?;;;;Micrite;Micrite;Micrite;Bryozoan;;Bryozoan;Crinoid
;;Micrite;?;;;;Micrite;Micrite;Micrite;Sparite;;Crinoid;Micrite
;;Micrite;Micrite;;;;Micrite;Mollusc;Micrite;Sparite;;Crinoid;?
;;Micrite;Micrite;;;;Micrite;Micrite;Micrite;;;?;Sparite
;;Sparite;Micrite;;;;;Micrite;Micrite;;;Sparite;Micrite
;;Brachiopod;Micrite;;;;;Mollusc;Sparite;;;Sparite;Micrite
;;Brachiopod;Micrite;;;;;Micrite;Micrite;;;Crinoid;
;;Brachiopod;Micrite;;;;;Micrite;Micrite;;;Bryozoan;
;;Bryozoan;Micrite;;;;;Micrite;Micrite;;;?;
;;?;Micrite;;;;;Micrite;Micrite;;;;
;;;Micrite;;;;;Micrite;Micrite;;;;
;;;Micrite;;;;;Bryozoan;Micrite;;;;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;;;;;;Micrite;;;;;
;;;;;;;;Micrite;Micrite;;;;Bryozoan
;Micrite;;;;;;;Micrite;Micrite;?;;;?
;Micrite;;;;;;;Micrite;Micrite;Micrite;;;Crinoid
;Micrite;;Micrite;;;;;Micrite;Rugose Coral;?;;;?
;Echinoderm;;Micrite;;;;;Micrite;Rugose Coral;Sparite;;;Crinoid
;Micrite;;Trilobite;;;;;Micrite;Rugose Coral;Bryozoan;;;Micrite
;Micrite;;Micrite;;;;;Micrite;Rugose Coral;Sparite;;;Micrite
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Bryozoan;;;Brachiopod
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Sparite;;;Brachiopod
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Sparite;;;Bryozoan
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Tabulate Coral;;;Micrite
;Micrite;;Micrite;Micrite;;;Micrite;Micrite;Rugose Coral;Micrite;;;Micrite
;Micrite;;Micrite;Micrite;;;Micrite;Micrite;Rugose Coral;Sparite;;;Micrite
;Micrite;;Micrite;Micrite;;;Micrite;Micrite;Micrite;Bryozoan;;;Crinoid
;Micrite;;Brachiopod;?;;;Micrite;Micrite;Micrite;Sparite;;Sparite;Echinoderm
;Micrite;;Micrite;Micrite;;;?;Micrite;Micrite;Sparite;;Sparite;?
;Micrite;;Micrite;;;;Micrite;Tabulate Coral;Echinoderm ;Sparite;;Echinoderm;?
;Micrite;Micrite;Micrite;;;Micrite;Micrite;Micrite;Micrite;Micrite;;?;?
;Micrite;?;Micrite;;;?;Micrite;Micrite;Micrite;Sparite;;Echinoderm;Crinoid
;Micrite;Micrite;Echinoderm;;;Micrite;Micrite;Micrite;Micrite;Micrite;;Sparite;Crinoid
;Micrite;Micrite;Micrite;;;;Micrite;Micrite;Micrite;Micrite;;?;Bryozoan
;Micrite;Micrite;Micrite;;;;Micrite;Micrite;Micrite;Micrite;;?;Crinoid
;Micrite;Micrite;?;;;;Micrite;Micrite;Micrite;Sparite;;Echinoderm;Crinoid
;Micrite;Micrite;Micrite;;;;Micrite;Micrite;Ostracod;Sparite;;?;Crinoid
;;Bivalve;Micrite;;;;Micrite;Micrite;Micrite;Bryozoan;;?;Crinoid
;;Micrite;Micrite;;;;Micrite;Micrite;Micrite;Bryozoan;;Echinoderm;Crinoid
;;Brachiopod;Micrite;;;;Micrite;Micrite;Micrite;Bryozoan;;?;?
;;Micrite;Micrite;;;;Micrite;Micrite;Sparite;Micrite;;Sparite;Brachiopod
;;?;Micrite;;;;;Micrite;Sparite;Bryozoan;;Sparite;?
;;Crinoid;Micrite;;;;;Micrite;Sparite;;;Sparite;?
;;Bryozoan;Micrite;;;;;Micrite;Micrite;;;Sparite;
;;Micrite;Micrite;;;;;Micrite;Micrite;;;?;
;;Micrite;Micrite;;;;;Micrite;Micrite;;;Sparite;
;;Micrite;Micrite;;;;;Micrite;Micrite;;;?;
;;;Micrite;;;;;Micrite;Micrite;;;?;
;;;Micrite;;;;;Micrite;Micrite;;;;
;;;Micrite;;;;;Bryozoan;Micrite;;;;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;Micrite;;;;;;;;;;;;
;Micrite;;;;;;;;;;;;
;Micrite;;;;;;;;Micrite;Brachiopod;;;
;Micrite;;;;;;;;Micrite;?;;;
;Micrite;;;;;;;;Micrite;Crinoid;;;
;Micrite;;Micrite;;;;;;Rugose Coral;Micrite;;;
;Micrite;;Crinoid;;;;;;Rugose Coral;Sparite;;;
;Micrite;;Micrite;;;;;;Rugose Coral;Sparite;;;
;Micrite;;Micrite;;;;;;Rugose Coral;Micrite;;;
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Sparite;;;
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Sparite;;;
;Micrite;;Micrite;Mollusc;;;;Micrite;Rugose Coral;Sparite;;;
;Micrite;;Micrite;Micrite;;;;Micrite;Rugose Coral;Sparite;;;
;Micrite;;Micrite;Micrite;;;;Micrite;Micrite;Sparite;;;Bryozoan
;Micrite;;Micrite;Micrite;;;Micrite;Micrite;Micrite;?;;;Crinoid
;Micrite;;Micrite;Micrite;;;Micrite;Micrite;Micrite;?;;Micrite;Crinoid
;Micrite;;Micrite;Micrite;;;Micrite;Micrite;Micrite;?;;Sparite;Crinoid
;Micrite;;?;;;;Micrite;Micrite;Crinoid;Micrite;;Sparite;Bryozoan
;Micrite;;Micrite;;;;Micrite;Micrite;Micrite;Bryozoan;;Sparite;Crinoid
;Micrite;Micrite;Micrite;;;;?;Micrite;Micrite;?;;Sparite;Micrite
;Micrite;Micrite;Micrite;;;;Micrite;Micrite;Micrite;Echinoderm;;Sparite;Micrite
;Micrite;Micrite;Micrite;;;;Micrite;Micrite;Micrite;Crinoid;;Sparite;Echinoderm
;Micrite;Micrite;?;;;;Micrite;Micrite;Micrite;Micrite;;Bryozoan;?
;Micrite;Micrite;Micrite;;;;;Micrite;Micrite;Micrite;;Micrite;?
;;Micrite;Micrite;;;;Micrite;Micrite;Micrite;Micrite;;Micrite;Micrite
;;Micrite;Micrite;;;;;Micrite;Micrite;Sparite;;Bryozoan;Micrite
;;Micrite;Micrite;;;;;Micrite;Micrite;Micrite;;Bivalve;Micrite
;;Micrite;Bryozoan;;;;;Micrite;Micrite;Sparite;;?;Micrite
;;Bryozoan;Micrite;;;;;Micrite;Sparite;Bryozoan;;?;
;;Crinoid;Micrite;;;;;Micrite;?;Micrite;;Sparite;
;;Micrite;Crinoid;;;;;Micrite;Micrite;;;?;
;;Echinoderm;Micrite;;;;;Micrite;Micrite;;;Micrite;
;;Brachiopod;Micrite;;;;;Micrite;Micrite;;;Sparite;
;;Micrite;Trilobite;;;;;Micrite;Micrite;;;Sparite;
;;;Micrite;;;;;Micrite;Micrite;;;Micrite;
;;;Micrite;;;;;Micrite;Micrite;;;?;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;Micrite;;;;;
;;;Echinoderm;;;;;Micrite;;;;;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;Brachiopod;;;
;Micrite;;;;;;;;Micrite;Sparite;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Echinoderm;Micrite;;;
;Micrite;;;;;;;;Micrite;Sparite;;;
;Micrite;;;;;;;;Rugose Coral;Micrite;;;
;Micrite;;Micrite;;;;;;Rugose Coral;Sparite;;;
;?;;Micrite;;;;;;Rugose Coral;Sparite;;;
;Micrite;;Micrite;Micrite;;;;;Rugose Coral;Micrite;;;
;?;;Micrite;Micrite;;;;;Rugose Coral;Sparite;;;
;Micrite;;Micrite;Micrite;;;;;Rugose Coral;Sparite;;;
;Micrite;;?;Micrite;;;;;Micrite;Sparite;;;
;Micrite;;Micrite;Micrite;;;;;Micrite;Sparite;;;
;Micrite;;Micrite;Micrite;;;;;Micrite;Brachiopod;;;
;Micrite;;Crinoid;;;;;;Crinoid;?;;Micrite;?
;Micrite;;Micrite;;;;;;Crinoid;Sparite;;?;?
;Micrite;;Micrite;;;;;;Micrite;Bryozoan;;Sparite;?
;Micrite;;Trilobite;;;;;;Sparite;?;;Sparite;Crinoid
;Micrite;;Crinoid;;;;;;Micrite;?;;Sparite;
;Micrite;Micrite;Trilobite;;;;;;Micrite;?;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;?;;Sparite;
;;Micrite;Micrite;;;;;;Micrite;Sparite;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;Crinoid;;?;
;;Micrite;Micrite;;;;;;Micrite;Echinoderm;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;?;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;Bryozoan;;Micrite;
;;Micrite;Micrite;;;;;;Bryozoan;?;;Echinoderm;
;;Micrite;Micrite;;;;;;Sparite;?;;Micrite;
;;Micrite;Micrite;;;;;;Sparite;;;Sparite;
;;Micrite;Micrite;;;;;Micrite;Ostracod;;;Micrite;
;;Micrite;Micrite;;;;;Micrite;Micrite;;;Micrite;
;;Brachiopod;?;;;;;Micrite;Micrite;;;Micrite;
;;;Micrite;;;;;Micrite;Micrite;;;Sparite;
;;;Bryozoan;;;;;Micrite;Micrite;;;Micrite;
;;;Micrite;;;;;Micrite;Micrite;;;?;
;;;Micrite;;;;;Micrite;;;;Micrite;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;Micrite;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Mollusc;;;;
;;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Rugose Coral;Organic;;;
;Micrite;;;;;;;;Rugose Coral;Micrite;;;
;Micrite;;Micrite;;;;;;Rugose Coral;Bryozoan;;;
;Micrite;;Micrite;Micrite;;;;;Rugose Coral;Micrite;;;
;Micrite;;Micrite;Micrite;;;;;Micrite;Micrite;;;
;Micrite;;Micrite;Micrite;;;;;Micrite;Echinoderm;;;
;Micrite;;Micrite;Micrite;;;;;Micrite;Sparite;;;
;Micrite;;Micrite;Micrite;;;;;Micrite;Bryozoan;;;
;Micrite;;Micrite;;;;;;Micrite;?;;;
;Micrite;;Micrite;;;;;;Micrite;?;;Pyrite;
;Micrite;;Micrite;;;;;;Micrite;Sparite;;Sparite;
;Micrite;;Micrite;;;;;;Micrite;Micrite;;Sparite;
;Micrite;;Micrite;;;;;;Trilobite;Micrite;;Sparite;
;Micrite;;Trilobite;;;;;;Micrite;?;;Sparite;
;;;?;;;;;;Micrite;Bryozoan;;Sparite;
;;Micrite;?;;;;;;Sparite;Micrite;;Micrite;
;;Micrite;?;;;;;;Micrite;Micrite;;Bryozoan;
;;Micrite;Micrite;;;;;;Micrite;Crinoid;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;Micrite;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;Micrite;;?;
;;Micrite;Micrite;;;;;;Micrite;Micrite;;?;
;;Crinoid;Micrite;;;;;;Micrite;Micrite;;Sparite;
;;Micrite;Micrite;;;;;;Micrite;;;Sparite;
;;Micrite;Brachiopod;;;;;;?;;;Sparite;
;;Micrite;Micrite;;;;;;Micrite;;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;;;Sparite;
;;;Micrite;;;;;;Micrite;;;Sparite;
;;;Micrite;;;;;;;;;Micrite;
;;;Micrite;;;;;;;;;?;
;;;?;;;;;;;;;Micrite;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Gastropod;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;?;;;
;Micrite;;;;;;;;Tabulate Coral;?;;;
;?;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;?;;;
;Micrite;;;;;;;;Micrite;?;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;;;;;;;Micrite;Micrite;;;
;Micrite;;Micrite;Micrite;;;;;Trilobite;Micrite;;;
;Micrite;;Micrite;?;;;;;Micrite;?;;;
;Bivalve;;Micrite;Micrite;;;;;Echinoderm;?;;;
;Micrite;;Micrite;;;;;;Micrite;Micrite;;;
;Micrite;;Micrite;;;;;;Micrite;Micrite;;;
;Micrite;;Micrite;;;;;;Micrite;Sparite;;;
;Micrite;;Crinoid;;;;;;Micrite;?;;Micrite;
;Micrite;;Crinoid;;;;;;Micrite;?;;Sparite;
;;;Micrite;;;;;;Micrite;Bryozoan;;Sparite;
;;;Micrite;;;;;;Micrite;Bryozoan;;Sparite;
;;;Micrite;;;;;;Micrite;Micrite;;Micrite;
;;;Micrite;;;;;;Micrite;Micrite;;Micrite;
;;;Micrite;;;;;;Sparite;Micrite;;Micrite;
;;;Micrite;;;;;;Bryozoan;Micrite;;?;
;;;Micrite;;;;;;Micrite;Micrite;;?;
;;Micrite;Micrite;;;;;;Micrite;Sparite;;Micrite;
;;Micrite;?;;;;;;Micrite;Micrite;;Micrite;
;;Echinoderm;Crinoid;;;;;;Crinoid;;;?;
;;Micrite;Micrite;;;;;;Micrite;;;?;
;;Micrite;Micrite;;;;;;Micrite;;;Micrite;
;;Micrite;Micrite;;;;;;Micrite;;;Micrite;
;;;Micrite;;;;;;Micrite;;;Micrite;
;;;Micrite;;;;;;Micrite;;;Sparite;
;;;Micrite;;;;;;Micrite;;;Micrite;
;;;?;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;Micrite;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Echinoderm;;;;
;Micrite;;;?;;;;;Micrite;;;;
;Micrite;;;Micrite;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;Micrite;;;;;;;Micrite;;;;
;;Micrite;;;;;;;Micrite;Micrite;;;
;;Trilobite;;;;;;;Micrite;?;;Micrite;
;;Micrite;;;;;;;Micrite;Micrite;;Micrite;
;;Micrite;;;;;;;Micrite;Micrite;;Sparite;
;;Micrite;;;;;;;Micrite;Micrite;;Bryozoan;
;;Micrite;;;;;;;Sparite;Micrite;;Micrite;
;;Micrite;;;;;;;Micrite;Sparite;;Micrite;
;;Micrite;;;;;;;Crinoid;?;;Echinoderm;
;;Brachiopod;;;;;;;Crinoid;Micrite;;Micrite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;Micrite;;;;;;;Micrite;;;?;
;;Micrite;;;;;;;Micrite;;;Sparite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;Micrite;;;;;;;Micrite;;;Sparite;
;;Micrite;;;;;;;Micrite;;;;
;;Micrite;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Bryozoan;;;;
;;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Tabulate Coral;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Trilobite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Echinoderm;;;;
;Bryozoan;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Bryozoan;;;;
;;;;;;;;;Bryozoan;;;Pyrite;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;Sparite;
;;Micrite;;;;;;;Micrite;;;Pyrite;
;;Micrite;;;;;;;?;;;Micrite;
;;Micrite;;;;;;;?;;;Micrite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;Micrite;;;;;;;Micrite;;;Micrite;
;;;;;;;;;Micrite;;;?;
;;;;;;;;;Micrite;;;?;
;;Micrite;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;?;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Mollusc;;;;
;;;;;;;;;Mollusc;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Tabulate Coral;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Bryozoan;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Crinoid;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Pyrite;;;Micrite;
;;;;;;;;;Micrite;;;Micrite;
;;;;;;;;;Micrite;;;Micrite;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Sparite;;;Micrite;
;;;;;;;;;Micrite;;;Micrite;
;;;;;;;;;Micrite;;;?;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;?;
;;;;;;;;;Micrite;;;Micrite;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Tabulate Coral;;;;
;;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Rugose Coral;;;;
;Micrite;;;;;;;;Sparite;;;;
;Micrite;;;;;;;;Sparite;;;;
;Micrite;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Echinoderm ;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Stromatoporoid;;;;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Micrite;;;Sparite;
;;;;;;;;;Sparite;;;Sparite;
;;;;;;;;;Sparite;;;?;
;;;;;;;;;?;;;Micrite;
;;;;;;;;;Micrite;;;Micrite;
;;;;;;;;;Micrite;;;?;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;Micrite;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Green Algae;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;?;;;;
;;;;;;;;;Bivalve;;;;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Stromatoporoid;;;;
;;;;;;;;;?;;;;
;;;;;;;;;Sparite;;;Sparite;
;;;;;;;;;Sparite;;;Sparite;
;;;;;;;;;Sparite;;;Bryozoan;
;;;;;;;;;Echinoderm;;;?;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Brachiopod;;;;
;;;;;;;;;Bivalve;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Rugose Coral;;;;
;;;;;;;;;Rugose Coral;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Echinoderm;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Bivalve;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Stromatoporoid;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Sparite;;;?;
;;;;;;;;;Sparite;;;?;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Bivalve;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;Sparite;;;;
;;;;;;;;;Trilobite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
;;;;;;;;;Micrite;;;;
